sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done,movimentos_minimos,pontuacao_acumulada
T0_4567_Tol,1,3,|3|1|2|,||21|3|,0,0,1,0,14186,0,0,0,0,0
T0_4567_Tol,1,3,||21|3|,||21|3|,6,0,1,3,53279,39093,2603,1,5,9
T0_4567_Tol,9,4,|31||42|,||43|21|,0,0,1,24,242451,0,0,0,0,9
T0_4567_Tol,9,4,||43|21|,||43|21|,5,0,1,27,263118,20667,1184,1,5,19
T0_4567_Tol,17,5,|2451||3|,|2||1543|,0,0,1,48,404055,0,0,0,0,19
T0_4567_Tol,17,5,|2||1543|,|2||1543|,5,0,1,51,415983,11928,936,1,5,29
